Time (Seconds),X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8
73.78,,,,,,,,,,0.276474,1.061641,0.377322,,,,,,,,,,,,
73.79,,,,,,,,,,0.276427,1.061613,0.377477,,,,,,,,,,,,
73.8,,,,,,,,,,0.276406,1.061561,0.37761,,,,,,,,,,,,
73.81,,,,,,,,,,0.276384,1.061508,0.377759,,,,,,,,,,,,
73.82,,,,,,,,,,0.27651,1.061245,0.377967,,,,,,,,,,,,
73.83,,,,,,,,,,0.276527,1.061186,0.378128,,,,,,,,,,,,
73.84,,,,,,,,,,0.276575,1.061118,0.378294,,,,,,,,,,,,
73.85,,,,,,,,,,0.276628,1.06105,0.378496,,,,,,,,,,,,
73.86,,,,,,,,,,0.276713,1.060982,0.378702,,,,,,,,,,,,
73.87,,,,,,,,,,0.276833,1.060919,0.378908,,,,,,,,,,,,
73.88,,,,,,,,,,0.27696,1.060888,0.379173,,,,,,,,,,,,
73.89,,,,,,,,,,0.277139,1.060882,0.37941,,,,,,,,,,,,
73.9,,,,,,,,,,0.277363,1.060902,0.379666,,,,,,,,,,,,
73.91,,,,,,,,,,0.277619,1.06096,0.379918,,,,,,,,,,,,
73.92,,,,,,,,,,0.278001,1.060804,0.380215,,,,,,,,,,,,
73.93,,,,,,,,,,0.278303,1.060856,0.380448,,,,,,,,,,,,
73.94,,,,,,,,,,0.278632,1.060907,0.380715,,,,,,,,,,,,
73.95,,,,,,,,,,0.27899,1.060978,0.380984,,,,,,,,,,,,
73.96,,,,,,,,,,0.2794,1.061032,0.381266,,,,,,,,,,,,
73.97,,,,,,,,,,0.279762,1.061097,0.38153,,,,,,,,,,,,
73.98,,,,,,,,,,0.280443,1.061013,0.381674,,,,,,,,,,,,
73.99,,,,,,,,,,0.280839,1.061051,0.381966,,,,,,,,,,,,
74,,,,,,,,,,0.281294,1.061084,0.382286,,,,,,,,,,,,
74.01,,,,,,,,,,0.281653,1.061085,0.382691,,,,,,,,,,,,
74.02,,,,,,,,,,0.282311,1.060956,0.382942,,,,,,,,,,,,
74.03,,,,,,,,,,0.282779,1.060941,0.383203,,,,,,,,,,,,
74.04,,,,,,,,,,0.28332,1.060933,0.383471,,,,,,,,,,,,
74.05,,,,,,,,,,0.283804,1.060886,0.383695,,,,,,,,,,,,
74.06,,,,,,,,,,0.284647,1.060751,0.38379,,,,,,,,,,,,
74.07,,,,,,,,,,0.285211,1.060731,0.384064,,,,,,,,,,,,
74.08,,,,,,,,,,0.285996,1.060526,0.384409,,,,,,,,,,,,
74.09,,,,,,,,,,0.286668,1.060492,0.384636,,,,,,,,,,,,
74.1,,,,,,,,,,0.287691,1.060355,0.38472,,,,,,,,,,,,
74.11,,,,,,,,,,0.288486,1.060351,0.384988,,,,,,,,,,,,
74.12,,,,,,,,,,0.289341,1.060373,0.385229,,,,,,,,,,,,
74.13,,,,,,,,,,0.290492,1.060227,0.385439,,,,,,,,,,,,
74.14,,,,,,,,,,0.291671,1.060149,0.385673,,,,,,,,,,,,
74.15,,,,,,,,,,0.292673,1.060199,0.385934,,,,,,,,,,,,
74.16,,,,,,,,,,0.293995,1.060125,0.386048,,,,,,,,,,,,
74.17,,,,,,,,,,0.295023,1.060156,0.386315,,,,,,,,,,,,
74.18,,,,,,,,,,0.29657,1.059886,0.386526,,,,,,,,,,,,
74.19,,,,,,,,,,0.29768,1.05992,0.386759,,,,,,,,,,,,
74.2,,,,,,,,,,0.299161,1.059847,0.386846,,,,,,,,,,,,
74.21,,,,,,,,,,0.300368,1.059936,0.387115,,,,,,,,,,,,
74.22,,,,,,,,,,0.30189,1.059848,0.387242,,,,,,,,,,,,
74.23,,,,,,,,,,0.303432,1.059785,0.387362,,,,,,,,,,,,
74.24,,,,,,,,,,0.305087,1.059695,0.38743,,,,,,,,,,,,
74.25,,,,,,,,,,0.306499,1.059721,0.387634,,,,,,,,,,,,
74.26,,,,,,,,,,0.30826,1.059649,0.387699,,,,,,,,,,,,
74.27,,,,,,,,,,0.310249,1.059406,0.387862,,,,,,,,,,,,
74.28,,,,,,,,,,0.311859,1.059448,0.38808,,,,,,,,,,,,
74.29,,,,,,,,,,0.313768,1.059359,0.388185,,,,,,,,,,,,
74.3,,,,,,,,,,0.315914,1.059102,0.388335,,,,,,,,,,,,
74.31,,,,,,,,,,0.317991,1.059079,0.388429,,,,,,,,,,,,
74.32,,,,,,,,,,0.319834,1.059176,0.388677,,,,,,,,,,,,
74.33,,,,,,,,,,0.322166,1.058978,0.388928,,,,,,,,,,,,
74.34,,,,,,,,,,0.324409,1.058933,0.389101,,,,,,,,,,,,
74.35,,,,,,,,,,0.326749,1.058936,0.389262,,,,,,,,,,,,
74.36,,,,,,,,,,0.329296,1.058717,0.389517,,,,,,,,,,,,
74.37,,,,,,,,,,0.331719,1.058693,0.389743,,,,,,,,,,,,
74.38,,,,,,,,,,0.334364,1.058425,0.390088,,,,,,,,,,,,
74.39,,,,,,,,,,0.336959,1.058387,0.390333,,,,,,,,,,,,
74.4,,,,,,,,,,0.33955,1.058348,0.390708,,,,,,,,,,,,
74.41,,,,,,,,,,0.342552,1.058117,0.390975,,,,,,,,,,,,
74.42,,,,,,,,,,0.34528,1.058049,0.391436,,,,,,,,,,,,
74.43,,,,,,,,,,0.348416,1.057844,0.3917,,,,,,,,,,,,
74.44,,,,,,,,,,0.35157,1.057582,0.392114,,,,,,,,,,,,
74.45,,,,,,,,,,0.354653,1.057541,0.39248,,,,,,,,,,,,
74.46,,,,,,,,,,0.356752,1.057967,0.393492,,,,,,,,,,,,
74.47,,,,,,,,,,0.360264,1.05766,0.393894,,,,,,,,,,,,
74.48,,,,,,,,,,0.365019,1.056877,0.39376,,,,,,,,,,,,
74.49,,,,,,,,,,0.368654,1.0567,0.394163,,,,,,,,,,,,
74.5,,,,,,,,,,0.371113,1.057052,0.395244,,,,,,,,,,,,
74.51,,,,,,,,,,0.372854,1.05809,0.397517,,,,,,,,,,,,
74.52,,,,,,,,,,0.380333,1.055916,0.395623,,,,,,,,,,,,
74.53,,,,,,,,,,0.380835,1.057715,0.398551,,,,,,,,,,,,
74.54,,,,,,,,,,0.385091,1.057496,0.399087,,,,,,,,,,,,
74.55,,,,,,,,,,0.391556,1.056025,0.397827,,,,,,,,,,,,
74.56,,,,,,,,,,0.397218,1.055176,0.397984,,,,,,,,,,,,
74.57,,,,,,,,,,0.401593,1.055101,0.398612,,,,,,,,,,,,
74.58,,,,,,,,,,0.402969,1.056835,0.401517,,,,,,,,,,,,
74.59,,,,,,,,,,0.411062,1.054959,0.399993,,,,,,,,,,,,
74.6,,,,,,,,,,0.416013,1.054886,0.400597,,,,,,,,,,,,
74.61,,,,,,,,,,0.42084,1.054963,0.401369,,,,,,,,,,,,
74.62,,,,,,,,,,0.426082,1.054959,0.402075,,,,,,,,,,,,
74.63,,,,,,,,,,0.43137,1.054901,0.402825,,,,,,,,,,,,
74.64,,,,,,,,,,0.436915,1.054946,0.403363,,,,,,,,,,,,
74.65,,,,,,,,,,0.442391,1.054979,0.404127,,,,,,,,,,,,
74.66,,,,,,,,,,0.448015,1.055056,0.404826,,,,,,,,,,,,
74.67,,,,,,,,,,0.453719,1.0551,0.405521,,,,,,,,,,,,
74.68,,,,,,,,,,0.459643,1.055189,0.406015,,,,,,,,,,,,
74.69,,,,,,,,,,0.465461,1.055151,0.406603,,,,,,,,,,,,
74.7,,,,,,,,,,0.468802,1.05651,0.408824,,,,,,,,,,,,
74.71,,,,,,,,,,0.475274,1.056028,0.408546,,,,,,,,,,,,
74.72,,,,,,,,,,0.481402,1.055888,0.40891,,,,,,,,,,,,
74.73,,,,,,,,,,0.48738,1.055873,0.409792,,,,,,,,,,,,
74.74,,,,,,,,,,0.493711,1.055707,0.410022,,,,,,,,,,,,
74.75,,,,,,,,,,0.499922,1.055551,0.41029,,,,,,,,,,,,
74.76,,,,,,,,,,0.50607,1.055555,0.410522,,,,,,,,,,,,
74.77,,,,,,,,,,0.512262,1.055548,0.41072,,,,,,,,,,,,
74.78,,,,,,,,,,0.518641,1.05543,0.410331,,,,,,,,,,,,
74.79,,,,,,,,,,0.524433,1.055893,0.411087,,,,,,,,,,,,
74.8,,,,,,,,,,0.530643,1.055822,0.410462,,,,,,,,,,,,
74.81,,,,,,,,,,0.538041,1.055552,0.409441,,,,,,,,,,,,
74.82,,,,,,,,,,0.543801,1.055819,0.409324,,,,,,,,,,,,
74.83,,,,,,,,,,0.54911,1.056495,0.409296,,,,,,,,,,,,
74.84,,,,,,,,,,0.554418,1.0569,0.409091,,,,,,,,,,,,
74.85,,,,,,,,,,0.559465,1.057608,0.408924,,,,,,,,,,,,
74.86,,,,,,,,,,0.564544,1.058158,0.408594,,,,,,,,,,,,
74.87,,,,,,,,,,0.569154,1.058776,0.408374,,,,,,,,,,,,
74.88,,,,,,,,,,0.571559,1.060608,0.409777,,,,,,,,,,,,
74.89,,,,,,,,,,0.576024,1.061136,0.409594,,,,,,,,,,,,
74.9,,,,,,,,,,0.582811,1.060372,0.407693,,,,,,,,,,,,
74.91,,,,,,,,,,0.585243,1.061447,0.408488,,,,,,,,,,,,
74.92,,,,,,,,,,0.588989,1.062262,0.409026,,,,,,,,,,,,
74.93,,,,,,,,,,0.593029,1.06253,0.408995,,,,,,,,,,,,
74.94,,,,,,,,,,0.597003,1.062746,0.408902,,,,,,,,,,,,
74.95,,,,,,,,,,0.601028,1.06274,0.408314,,,,,,,,,,,,
74.96,,,,,,,,,,0.604311,1.063266,0.409046,,,,,,,,,,,,
74.97,,,,,,,,,,0.607673,1.063609,0.409195,,,,,,,,,,,,
74.98,,,,,,,,,,0.61103,1.063873,0.409343,,,,,,,,,,,,
74.99,,,,,,,,,,0.61422,1.064154,0.40945,,,,,,,,,,,,
75,,,,,,,,,,0.617377,1.064534,0.409547,,,,,,,,,,,,
75.01,,,,,,,,,,0.620232,1.06501,0.409768,,,,,,,,,,,,
75.02,,,,,,,,,,0.625371,1.064224,0.408342,,,,,,,,,,,,
75.03,,,,,,,,,,0.628046,1.064829,0.408593,,,,,,,,,,,,
75.04,,,,,,,,,,0.630746,1.065214,0.408859,,,,,,,,,,,,
75.05,,,,,,,,,,0.633351,1.065523,0.409115,,,,,,,,,,,,
75.06,,,,,,,,,,0.635926,1.065912,0.409367,,,,,,,,,,,,
75.07,,,,,,,,,,0.638255,1.066215,0.409671,,,,,,,,,,,,
75.08,,,,,,,,,,0.641535,1.06602,0.409493,,,,,,,,,,,,
75.09,,,,,,,,,,0.643694,1.066261,0.409727,,,,,,,,,,,,
75.1,,,,,,,,,,0.644783,1.066779,0.410401,,,,,,,,,,,,
75.11,,,,,,,,,,0.646641,1.066994,0.410633,,,,,,,,,,,,
75.12,,,,,,,,,,0.648434,1.067099,0.410878,,,,,,,,,,,,
75.13,,,,,,,,,,0.651027,1.066823,0.410704,,,,,,,,,,,,
75.14,,,,,,,,,,0.651794,1.067172,0.411345,,,,,,,,,,,,
75.15,,,,,,,,,,0.654064,1.066965,0.411231,,,,,,,,,,,,
75.16,,,,,,,,,,0.655437,1.067035,0.411567,,,,,,,,,,,,
75.17,,,,,,,,,,0.656495,1.067369,0.412021,,,,,,,,,,,,
75.18,,,,,,,,,,0.656657,1.067981,0.412797,,,,,,,,,,,,
75.19,,,,,,,,,,0.655472,1.069292,0.414773,,,,,,,,,,,,
75.2,,,,,,,,,,0.656585,1.069461,0.415081,,,,,,,,,,,,
75.21,,,,,,,,,,0.657633,1.069612,0.415386,,,,,,,,,,,,
75.22,,,,,,,,,,0.658705,1.0698,0.415657,,,,,,,,,,,,
75.23,,,,,,,,,,0.659587,1.070078,0.415956,,,,,,,,,,,,
75.24,,,,,,,,,,0.660556,1.070395,0.416225,,,,,,,,,,,,
75.25,,,,,,,,,,0.661397,1.070695,0.416506,,,,,,,,,,,,
75.26,,,,,,,,,,0.665282,1.069591,0.414853,,,,,,,,,,,,
75.27,,,,,,,,,,0.663024,1.071204,0.417048,,,,,,,,,,,,
75.28,,,,,,,,,,0.663721,1.071448,0.417298,,,,,,,,,,,,
75.29,,,,,,,,,,0.664279,1.071703,0.41756,,,,,,,,,,,,
75.3,,,,,,,,,,0.664749,1.071909,0.417782,,,,,,,,,,,,
75.31,,,,,,,,,,0.665273,1.072067,0.418012,,,,,,,,,,,,
75.32,,,,,,,,,,0.665746,1.072119,0.418215,,,,,,,,,,,,
75.33,,,,,,,,,,0.666174,1.072201,0.418405,,,,,,,,,,,,
75.34,,,,,,,,,,0.666575,1.072244,0.418617,,,,,,,,,,,,
75.35,,,,,,,,,,0.667205,1.072097,0.418253,,,,,,,,,,,,
75.36,,,,,,,,,,0.667491,1.072214,0.418485,,,,,,,,,,,,
75.37,,,,,,,,,,0.667747,1.072336,0.41871,,,,,,,,,,,,
75.38,,,,,,,,,,0.667895,1.072453,0.41893,,,,,,,,,,,,
75.39,,,,,,,,,,0.668072,1.072518,0.41912,,,,,,,,,,,,
75.4,,,,,,,,,,0.668198,1.072541,0.419302,,,,,,,,,,,,
75.41,,,,,,,,,,0.6683,1.072554,0.419499,,,,,,,,,,,,
75.42,,,,,,,,,,0.668327,1.072574,0.419688,,,,,,,,,,,,
75.43,,,,,,,,,,0.668303,1.072591,0.41985,,,,,,,,,,,,
75.44,,,,,,,,,,0.670873,1.071507,0.418761,,,,,,,,,,,,
75.45,,,,,,,,,,0.670772,1.071506,0.418862,,,,,,,,,,,,
75.46,,,,,,,,,,0.670383,1.071621,0.418995,,,,,,,,,,,,
75.47,,,,,,,,,,0.670194,1.071582,0.419058,,,,,,,,,,,,
75.48,,,,,,,,,,0.667117,1.072906,0.420955,,,,,,,,,,,,
75.49,,,,,,,,,,0.667144,1.072567,0.420426,,,,,,,,,,,,
75.5,,,,,,,,,,0.666469,1.072832,0.421099,,,,,,,,,,,,
75.51,,,,,,,,,,0.668938,1.071383,0.419347,,,,,,,,,,,,
75.52,,,,,,,,,,0.668328,1.071437,0.41941,,,,,,,,,,,,
75.53,,,,,,,,,,0.667922,1.071356,0.419409,,,,,,,,,,,,
75.54,,,,,,,,,,0.664568,1.072636,0.421335,,,,,,,,,,,,
75.55,,,,,,,,,,0.663966,1.072644,0.421409,,,,,,,,,,,,
75.56,,,,,,,,,,0.663323,1.072599,0.421472,,,,,,,,,,,,
75.57,,,,,,,,,,0.662639,1.072551,0.421536,,,,,,,,,,,,
75.58,,,,,,,,,,0.661936,1.072485,0.421603,,,,,,,,,,,,
75.59,,,,,,,,,,0.661141,1.072407,0.421696,,,,,,,,,,,,
75.6,,,,,,,,,,0.660316,1.072247,0.421723,,,,,,,,,,,,
75.61,,,,,,,,,,0.659427,1.072095,0.421794,,,,,,,,,,,,
75.62,,,,,,,,,,0.65867,1.071715,0.42127,,,,,,,,,,,,
75.63,,,,,,,,,,0.65769,1.07155,0.42135,,,,,,,,,,,,
75.64,,,,,,,,,,0.656532,1.071337,0.421389,,,,,,,,,,,,
75.65,,,,,,,,,,0.655365,1.071129,0.421517,,,,,,,,,,,,
75.66,,,,,,,,,,0.6541,1.070964,0.421613,,,,,,,,,,,,
75.67,,,,,,,,,,0.652827,1.07088,0.421734,,,,,,,,,,,,
75.68,,,,,,,,,,0.653789,1.069813,0.42067,,,,,,,,,,,,
75.69,,,,,,,,,,0.650001,1.070662,0.421981,,,,,,,,,,,,
75.7,,,,,,,,,,0.648544,1.070549,0.422121,,,,,,,,,,,,
75.71,,,,,,,,,,0.646994,1.070356,0.422235,,,,,,,,,,,,
75.72,,,,,,,,,,0.645362,1.070196,0.422432,,,,,,,,,,,,
75.73,,,,,,,,,,0.643674,1.07007,0.422609,,,,,,,,,,,,
75.74,,,,,,,,,,0.641994,1.069969,0.422778,,,,,,,,,,,,
75.75,,,,,,,,,,0.640164,1.069861,0.42297,,,,,,,,,,,,
75.76,,,,,,,,,,0.638262,1.069751,0.423198,,,,,,,,,,,,
75.77,,,,,,,,,,0.638771,1.068627,0.422192,,,,,,,,,,,,
75.78,,,,,,,,,,0.636747,1.06846,0.42245,,,,,,,,,,,,
75.79,,,,,,,,,,0.632256,1.069321,0.423881,,,,,,,,,,,,
75.8,,,,,,,,,,0.630112,1.069189,0.42416,,,,,,,,,,,,
75.81,,,,,,,,,,0.627823,1.069025,0.424468,,,,,,,,,,,,
75.82,,,,,,,,,,0.625607,1.068747,0.424734,,,,,,,,,,,,
75.83,,,,,,,,,,0.623113,1.068609,0.42502,,,,,,,,,,,,
75.84,,,,,,,,,,0.620637,1.068471,0.425324,,,,,,,,,,,,
75.85,,,,,,,,,,0.620419,1.067317,0.424504,,,,,,,,,,,,
75.86,,,,,,,,,,0.615316,1.0681,0.425881,,,,,,,,,,,,
75.87,,,,,,,,,,0.612701,1.067869,0.42614,,,,,,,,,,,,
75.88,,,,,,,,,,0.612125,1.066785,0.425333,,,,,,,,,,,,
75.89,,,,,,,,,,0.609377,1.066421,0.42557,,,,,,,,,,,,
75.9,,,,,,,,,,0.604061,1.067175,0.427179,,,,,,,,,,,,
75.91,,,,,,,,,,0.603449,1.065923,0.42647,,,,,,,,,,,,
75.92,,,,,,,,,,0.597871,1.066695,0.427999,,,,,,,,,,,,
75.93,,,,,,,,,,0.594532,1.06636,0.428473,,,,,,,,,,,,
75.94,,,,,,,,,,0.59127,1.066031,0.428853,,,,,,,,,,,,
75.95,,,,,,,,,,0.587844,1.065664,0.429346,,,,,,,,,,,,
75.96,,,,,,,,,,0.583981,1.065586,0.43039,,,,,,,,,,,,
75.97,,,,,,,,,,0.580352,1.065146,0.430882,,,,,,,,,,,,
75.98,,,,,,,,,,0.576525,1.064802,0.431447,,,,,,,,,,,,
75.99,,,,,,,,,,0.572937,1.064119,0.431399,,,,,,,,,,,,
76,,,,,,,,,,0.568951,1.063689,0.431976,,,,,,,,,,,,
76.01,,,,,,,,,,0.564584,1.063598,0.433122,,,,,,,,,,,,
76.02,,,,,,,,,,0.560405,1.063201,0.433695,,,,,,,,,,,,
76.03,,,,,,,,,,0.556015,1.0629,0.434364,,,,,,,,,,,,
76.04,,,,,,,,,,0.551692,1.062488,0.434951,,,,,,,,,,,,
76.05,,,,,,,,,,0.547047,1.06221,0.435609,,,,,,,,,,,,
76.06,,,,,,,,,,0.542345,1.061862,0.436188,,,,,,,,,,,,
76.07,,,,,,,,,,0.540589,1.059997,0.434954,,,,,,,,,,,,
76.08,,,,,,,,,,0.532777,1.06121,0.437494,,,,,,,,,,,,
76.09,,,,,,,,,,0.527797,1.060927,0.438159,,,,,,,,,,,,
76.1,,,,,,,,,,0.525684,1.058976,0.436801,,,,,,,,,,,,
76.11,,,,,,,,,,0.52055,1.058728,0.437235,,,,,,,,,,,,
76.12,,,,,,,,,,0.512198,1.060002,0.43982,,,,,,,,,,,,
76.13,,,,,,,,,,0.509818,1.058248,0.43826,,,,,,,,,,,,
76.14,,,,,,,,,,0.501277,1.059516,0.4408,,,,,,,,,,,,
76.15,,,,,,,,,,0.498812,1.057797,0.439149,,,,,,,,,,,,
76.16,,,,,,,,,,0.492472,1.057916,0.439888,,,,,,,,,,,,
76.17,,,,,,,,,,0.487636,1.057515,0.439831,,,,,,,,,,,,
76.18,,,,,,,,,,0.48127,1.057661,0.440466,,,,,,,,,,,,
76.19,,,,,,,,,,0.476365,1.057382,0.440429,,,,,,,,,,,,
76.2,,,,,,,,,,0.467558,1.05897,0.442597,,,,,,,,,,,,
76.21,,,,,,,,,,0.462078,1.059108,0.442656,,,,,,,,,,,,
76.22,,,,,,,,,,0.456413,1.059336,0.442644,,,,,,,,,,,,
76.23,,,,,,,,,,0.45094,1.059641,0.442603,,,,,,,,,,,,
76.24,,,,,,,,,,0.447756,1.058956,0.440715,,,,,,,,,,,,
76.25,,,,,,,,,,0.442171,1.059504,0.440576,,,,,,,,,,,,
76.26,,,,,,,,,,0.436886,1.06022,0.440327,,,,,,,,,,,,
76.27,,,,,,,,,,0.429474,1.062085,0.441744,,,,,,,,,,,,
76.28,,,,,,,,,,0.426492,1.061577,0.439742,,,,,,,,,,,,
76.29,,,,,,,,,,0.421461,1.0623,0.439481,,,,,,,,,,,,
76.3,,,,,,,,,,0.416335,1.063078,0.439228,,,,,,,,,,,,
76.31,,,,,,,,,,0.411641,1.063586,0.438877,,,,,,,,,,,,
76.32,,,,,,,,,,0.406601,1.064119,0.438656,,,,,,,,,,,,
76.33,,,,,,,,,,0.40192,1.064565,0.438333,,,,,,,,,,,,
76.34,,,,,,,,,,0.397183,1.06484,0.437946,,,,,,,,,,,,
76.35,,,,,,,,,,0.392533,1.065154,0.437621,,,,,,,,,,,,
76.36,,,,,,,,,,0.38792,1.065346,0.43724,,,,,,,,,,,,
76.37,,,,,,,,,,0.383462,1.065436,0.436885,,,,,,,,,,,,
76.38,,,,,,,,,,0.378875,1.065558,0.436676,,,,,,,,,,,,
76.39,,,,,,,,,,0.374606,1.065577,0.436352,,,,,,,,,,,,
76.4,,,,,,,,,,0.370253,1.065511,0.436161,,,,,,,,,,,,
76.41,,,,,,,,,,0.366062,1.065566,0.435849,,,,,,,,,,,,
76.42,,,,,,,,,,0.361921,1.06548,0.435572,,,,,,,,,,,,
76.43,,,,,,,,,,0.357763,1.065495,0.435389,,,,,,,,,,,,
76.44,,,,,,,,,,0.353912,1.065411,0.435004,,,,,,,,,,,,
76.45,,,,,,,,,,0.349968,1.065328,0.434749,,,,,,,,,,,,
76.46,,,,,,,,,,0.346212,1.06544,0.434459,,,,,,,,,,,,
76.47,,,,,,,,,,0.342455,1.065466,0.434196,,,,,,,,,,,,
76.48,,,,,,,,,,0.336697,1.066931,0.435731,,,,,,,,,,,,
76.49,,,,,,,,,,0.336058,1.065418,0.433402,,,,,,,,,,,,
76.5,,,,,,,,,,0.332051,1.065877,0.4334,,,,,,,,,,,,
76.51,,,,,,,,,,0.328868,1.066041,0.433123,,,,,,,,,,,,
76.52,,,,,,,,,,0.32361,1.067546,0.434753,,,,,,,,,,,,
76.53,,,,,,,,,,0.323422,1.066076,0.432563,,,,,,,,,,,,
76.54,,,,,,,,,,0.319982,1.066667,0.432657,,,,,,,,,,,,
76.55,,,,,,,,,,0.317941,1.066525,0.432302,,,,,,,,,,,,
76.56,,,,,,,,,,0.314597,1.066998,0.432567,,,,,,,,,,,,
76.57,,,,,,,,,,0.31207,1.067185,0.432567,,,,,,,,,,,,
76.58,,,,,,,,,,0.310408,1.066962,0.432187,,,,,,,,,,,,
76.59,,,,,,,,,,0.307243,1.067398,0.432491,,,,,,,,,,,,
76.6,,,,,,,,,,0.304957,1.067467,0.432474,,,,,,,,,,,,
76.61,,,,,,,,,,0.303476,1.067156,0.432206,,,,,,,,,,,,
76.62,,,,,,,,,,0.300541,1.06746,0.432591,,,,,,,,,,,,
76.63,,,,,,,,,,0.298385,1.067558,0.432618,,,,,,,,,,,,
76.64,,,,,,,,,,0.296426,1.067583,0.43263,,,,,,,,,,,,
76.65,,,,,,,,,,0.294316,1.067605,0.432753,,,,,,,,,,,,
76.66,,,,,,,,,,0.292468,1.067561,0.432768,,,,,,,,,,,,
76.67,,,,,,,,,,0.290495,1.067667,0.432891,,,,,,,,,,,,
76.68,,,,,,,,,,0.28869,1.067789,0.432929,,,,,,,,,,,,
76.69,,,,,,,,,,0.287038,1.067799,0.432998,,,,,,,,,,,,
76.7,,,,,,,,,,0.285448,1.067863,0.432939,,,,,,,,,,,,
76.71,,,,,,,,,,0.283949,1.068002,0.432972,,,,,,,,,,,,
76.72,,,,,,,,,,0.282489,1.068196,0.432966,,,,,,,,,,,,
76.73,,,,,,,,,,0.281027,1.068475,0.432989,,,,,,,,,,,,
76.74,,,,,,,,,,0.279676,1.068698,0.433012,,,,,,,,,,,,
76.75,,,,,,,,,,0.278364,1.068929,0.433026,,,,,,,,,,,,
76.76,,,,,,,,,,0.277244,1.069138,0.433103,,,,,,,,,,,,
76.77,,,,,,,,,,0.277106,1.068901,0.432838,,,,,,,,,,,,
76.78,,,,,,,,,,0.275952,1.069258,0.43292,,,,,,,,,,,,
76.79,,,,,,,,,,0.274836,1.069546,0.433173,,,,,,,,,,,,
76.8,,,,,,,,,,0.27414,1.06972,0.433159,,,,,,,,,,,,
76.81,,,,,,,,,,0.273373,1.069826,0.433164,,,,,,,,,,,,
76.82,,,,,,,,,,0.27234,1.070019,0.433268,,,,,,,,,,,,
76.83,,,,,,,,,,0.271648,1.070047,0.433203,,,,,,,,,,,,
76.84,,,,,,,,,,0.270778,1.070236,0.43318,,,,,,,,,,,,
76.85,,,,,,,,,,0.269851,1.07028,0.433204,,,,,,,,,,,,
76.86,,,,,,,,,,0.269219,1.070156,0.433038,,,,,,,,,,,,
76.87,,,,,,,,,,0.268647,1.06999,0.432918,,,,,,,,,,,,
76.88,,,,,,,,,,0.268122,1.069801,0.432802,,,,,,,,,,,,
76.89,,,,,,,,,,0.267623,1.0696,0.432692,,,,,,,,,,,,
76.9,,,,,,,,,,0.266861,1.069525,0.43273,,,,,,,,,,,,
76.91,,,,,,,,,,0.26644,1.06935,0.432637,,,,,,,,,,,,
76.92,,,,,,,,,,0.266064,1.069157,0.432567,,,,,,,,,,,,
76.93,,,,,,,,,,0.265704,1.068941,0.432507,,,,,,,,,,,,
76.94,,,,,,,,,,0.265374,1.068722,0.43243,,,,,,,,,,,,
76.95,,,,,,,,,,0.265078,1.068525,0.43234,,,,,,,,,,,,
76.96,,,,,,,,,,0.264792,1.068338,0.432224,,,,,,,,,,,,
76.97,,,,,,,,,,0.26454,1.068169,0.432105,,,,,,,,,,,,
76.98,,,,,,,,,,0.264291,1.067949,0.431926,,,,,,,,,,,,
76.99,,,,,,,,,,0.264077,1.067769,0.43177,,,,,,,,,,,,
77,,,,,,,,,,0.263895,1.0676,0.431639,,,,,,,,,,,,
77.01,,,,,,,,,,0.263732,1.067425,0.431528,,,,,,,,,,,,
77.02,,,,,,,,,,0.263588,1.06728,0.431425,,,,,,,,,,,,
77.03,,,,,,,,,,0.26346,1.067132,0.431321,,,,,,,,,,,,
77.04,,,,,,,,,,0.263601,1.066805,0.431213,,,,,,,,,,,,
77.05,,,,,,,,,,0.263533,1.06668,0.431178,,,,,,,,,,,,
77.06,,,,,,,,,,0.263475,1.066585,0.431158,,,,,,,,,,,,
77.07,,,,,,,,,,0.263422,1.066486,0.43115,,,,,,,,,,,,
77.08,,,,,,,,,,0.263397,1.066437,0.431176,,,,,,,,,,,,
77.09,,,,,,,,,,0.263391,1.06641,0.431203,,,,,,,,,,,,
77.1,,,,,,,,,,0.263407,1.066425,0.431223,,,,,,,,,,,,
77.11,,,,,,,,,,0.263417,1.06645,0.431246,,,,,,,,,,,,
77.12,,,,,,,,,,0.263453,1.066504,0.431242,,,,,,,,,,,,
77.13,,,,,,,,,,0.263477,1.066585,0.431233,,,,,,,,,,,,
77.14,,,,,,,,,,0.263524,1.066654,0.431189,,,,,,,,,,,,
77.15,,,,,,,,,,0.263563,1.066723,0.431146,,,,,,,,,,,,
77.16,,,,,,,,,,0.263625,1.066785,0.431063,,,,,,,,,,,,
77.17,,,,,,,,,,0.263448,1.067006,0.431044,,,,,,,,,,,,
77.18,,,,,,,,,,0.26352,1.067057,0.431003,,,,,,,,,,,,
77.19,,,,,,,,,,0.263623,1.067102,0.431013,,,,,,,,,,,,
77.2,,,,,,,,,,0.263749,1.067115,0.431023,,,,,,,,,,,,
77.21,,,,,,,,,,0.26389,1.067111,0.431076,,,,,,,,,,,,
77.22,,,,,,,,,,0.264281,1.066908,0.431094,,,,,,,,,,,,
77.23,,,,,,,,,,0.264469,1.06689,0.43116,,,,,,,,,,,,
77.24,,,,,,,,,,0.264673,1.066853,0.431246,,,,,,,,,,,,
